# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B001  (3438 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.2989
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
    2787   92.8667     G2    1    0    -33.1093    26.1778   0.129957    -2.4801   -13.1749    17.8885    11.5028    0.00000
    2788   92.9000     G2    1    0    -33.0826    26.2045   0.129992    -1.8178   -13.4186    17.6808    12.1110    0.00000
    2789   92.9333     G2    1    0    -33.0623    26.2070   0.130008    -1.8162   -13.4260    17.6508    12.1951    0.00001
    2790   92.9667     G2    1    0    -33.0406    26.1969   0.130038    -1.7897   -13.3560    17.7617    11.9987    0.00005
    2791   93.0000     G2    1    0    -33.0265    26.1906   0.130065    -1.7702   -13.2855    17.8969    12.1390    0.00005
    2792   93.0333     G2    1    0    -33.0217    26.2030   0.130076    -1.4380   -13.4055    17.8057    12.2607    0.00018
    2793   93.0667     G2    1    0    -33.0343    26.2003   0.130083    -1.0771   -13.4440    17.8802    12.3822    0.00017
    2794   93.1000     G2    1    0    -33.0362    26.1981   0.130087    -1.0739   -13.4431    17.8759    12.4758    0.00000
    2795   93.1333     G2    1    0    -33.0399    26.1931   0.130101    -1.0700   -13.4371    17.8771    12.5226    0.00000
    2796   93.1667     G2    1    0    -33.0460    26.1895   0.130114    -1.0699   -13.4307    17.8889    12.5039    0.00000
    2797   93.2000     G2    1    0    -33.0557    26.1861   0.130118    -1.0693   -13.4241    17.9052    12.5132    0.00000
    2798   93.2333     G2    1    0    -33.0511    26.1892   0.130103    -1.0668   -13.4320    17.8877    12.7939    0.00001
    2799   93.2667     G2    1    0    -33.0459    26.1867   0.130090    -1.0650   -13.4305    17.8786    12.8875    0.00000
    2800   93.3000     G2    1    0    -33.0416    26.1705   0.130077    -1.0578   -13.4109    17.8751    12.9623    0.00001
    2801   93.3333     G2    1    0    -33.0526    26.1624   0.130101    -0.7182   -13.5006    17.8135    12.8875    0.00012
    2802   93.3667     G2    1    0    -33.0524    26.1517   0.130107    -0.7112   -13.4886    17.8088    12.7939    0.00000
    2803   93.4000     G2    1    0    -33.0635    26.1244   0.130108    -0.3600   -13.5563    17.7424    12.5694    0.00008
    2804   93.4333     G2    1    0    -33.0735    26.0856   0.130101    -0.0064   -13.6075    17.6830    12.6349    0.00007
    2805   93.4667     G2    1    0    -33.0864    26.0113   0.130104     0.3663   -13.6159    17.6245    12.8875    0.00011
    2806   93.5000     G2    1    0    -33.0955    25.9512   0.130106     0.3984   -13.5429    17.6336    12.8875    0.00007
    2807   93.5333     G2    1    0    -33.1101    25.8502   0.130111     0.4801   -13.5701    17.7261    13.2056    0.00023
    2808   93.5667     G2    1    0    -33.1072    25.7478   0.130132     0.5545   -13.5950    17.8120    13.1588    0.00023
    2809   93.6000     G2    1    0    -33.1068    25.6690   0.130178     0.6205   -13.6396    17.8931    12.9249    0.00016
    2810   93.6333     G2    1    0    -33.1036    25.6287   0.130189     0.6390   -13.5866    17.8930    12.8875    0.00003
    2811   93.6667     G2    1    0    -33.0844    25.5766   0.130214     0.6617   -13.5222    17.8751    12.8875    0.00005
    2812   93.7000     G2    1    0    -33.0446    25.5732   0.130233     0.6647   -13.5224    17.8171    12.9436    0.00003
    2813   93.7333     G2    1    0    -33.0221    25.5755   0.130245     0.6647   -13.5281    17.7828    12.9530    0.00001
    2814   93.7667     G2    1    0    -32.9908    25.5764   0.130263     0.6652   -13.5324    17.7378    13.1026    0.00002
    2815   93.8000     G2    1    0    -32.9817    25.5558   0.130278     0.6730   -13.5064    17.7320    13.1588    0.00001
    2816   93.8333     G2    1    0    -32.9821    25.5399   0.130291     0.6787   -13.4850    17.7391    13.1120    0.00000
    2817   93.8667     G2    1    0    -32.9795    25.4951   0.130320     0.6985   -13.4282    17.7449    12.8781    0.00004
    2818   93.9000     G2    1    0    -32.9819    25.4423   0.130368     0.7235   -13.3613    17.7555    12.5975    0.00006
    2819   93.9333     G2    1    0    -32.9768    25.4080   0.130387     0.7396   -13.3189    17.7530    12.5039    0.00002
    2820   93.9667     G2    1    0    -32.9737    25.3950   0.130397     0.7446   -13.3021    17.7533    12.4571    0.00000
    2821   94.0000     G2    1    0    -32.9817    25.3720   0.130457     0.7537   -13.2700    17.7735    12.2419    0.00002
    2822   94.0333     G2    1    0    -33.0002    25.3357   0.130562     0.7687   -13.2192    17.8115    11.7460    0.00007
    2823   94.0667     G2    1    0    -33.0309    25.2515   0.130738     0.7987   -13.1010    17.8932    11.1192    0.00029
    2824   94.1000     G2    1    0    -33.0436    25.2050   0.130850     0.8179   -13.0376    17.9267    10.9134    0.00009
    2825   94.1333     G2    1    0    -33.0091    25.1376   0.131076     0.4341   -13.0061    17.5842    10.7730    0.00000
    2826   94.1667     G2    1    0    -32.9696    25.0750   0.131178    -0.2373   -12.8398    17.4472    10.7824    0.00000
    2827   94.2000     G2    1    0    -32.8464    24.9154   0.131343    -2.3515   -12.3191    17.1638    11.1754    0.00000
    2828   94.2333     G2    1    0    -32.7259    24.7281   0.131506    -3.7305   -11.8555    17.0254    11.3157    0.00000
    2829   94.2667     G2    1    0    -32.5922    24.5373   0.131634    -4.3374   -11.5052    16.8806    11.4841    0.00000
    2830   94.3000     G2    1    0    -32.5145    24.4353   0.131690    -4.9561   -11.1995    16.9157    11.6712    0.00000
    2831   94.3333     G2    1    0    -32.3075    24.2677   0.131766    -6.2675   -10.7910    16.6450    12.1577    0.00000
    2832   94.3667     G2    1    0    -32.0911    24.0967   0.131736    -6.9033   -10.3627    16.2549    12.6629    0.00000
    2833   94.4000     G2    1    0    -31.8982    23.9543   0.131644    -7.8408    -9.9804    16.1742    13.2617    0.00000
    2834   94.4333     G2    1    0    -31.8188    23.8729   0.131582    -8.7935    -9.6323    16.2311    13.4675    0.00000
    2835   94.4667     G2    1    0    -31.7047    23.7528   0.131478   -10.6416    -8.9977    16.3737    13.6079    0.00000
    2836   94.5000     G2    1    0    -31.6392    23.6789   0.131416   -12.3543    -8.4473    16.5356    13.5330    0.00000
    2837   94.5333     G2    1    0    -31.6192    23.6588   0.131393   -13.2450    -8.1809    16.6301    13.5050    0.00000
    2838   94.5667     G2    1    0    -31.5707    23.6200   0.131340   -14.9467    -7.6472    16.5652    13.3646    0.00000
    2839   94.6000     G2    1    0    -31.5325    23.5883   0.131333   -15.7690    -7.3406    16.3961    13.2149    0.00000
    2840   94.6333     G2    1    0    -31.4909    23.5711   0.131327   -16.8541    -7.1273    16.1650    13.1307    0.00000
    2841   94.6667     G2    1    0    -31.4368    23.5738   0.131337   -18.3683    -7.0160    15.7734    12.6255    0.00000
    2842   94.7000     G2    1    0    -31.4047    23.5522   0.131377   -20.2242    -6.7124    15.4053    11.2876    0.00000
    2843   94.7333     G2    1    0    -31.3424    23.5656   0.131388   -21.7943    -6.7168    14.8516     8.7616    0.00000
    2844   94.7667     G2    1    0    -31.2998    23.5553   0.131396   -22.5170    -6.6572    14.3970     7.7231    0.00000
    2845   94.8000     G2    1    0    -31.2384    23.5496   0.131459   -23.9205    -6.6535    13.7328     6.8810    0.00000
    2846   94.8333     G2    1    0    -31.2097    23.4862   0.131526   -24.9564    -6.2752    12.9238     6.3290    0.00000
    2847   94.8667     G2    1    0    -31.1916    23.4617   0.131573   -25.4775    -6.1431    12.4565     6.0483    0.00000
    2848   94.9000     G2    1    0    -31.1968    23.4025   0.131734   -26.4475    -5.7173    11.8311     5.7677    0.00000
    2849   94.9333     G2    1    0    -31.2213    23.3187   0.131937   -27.3665    -5.1018    11.2114     5.6460    0.00000
    2850   94.9667     G2    1    0    -31.2602    23.2500   0.132213   -27.8709    -4.6583    10.8101     5.5431    0.00000
    2851   95.0000     G2    1    0    -31.2885    23.2108   0.132374   -28.2370    -4.3493    10.7418     5.5337    0.00000
    2852   95.0333     G2    1    0    -31.3105    23.1847   0.132760   -28.2691    -4.0988    10.5740     5.7396    0.00024
    2853   95.0667     G2    1    0    -31.2838    23.2143   0.133177   -28.2671    -4.1725    10.5531     6.9465    0.00026
    2854   95.1000     G2    1    0    -31.2530    23.2237   0.133361   -28.2584    -4.2282    10.4956     7.6950    0.00008
    2855   95.1333     G2    1    0    -31.1795    23.2237   0.133639   -28.2375    -4.3235    10.3614     8.3218    0.00032
    2856   95.1667     G2    1    0    -31.0916    23.1983   0.133834   -28.2162    -4.3806    10.2200     8.9861    0.00032
    2857   95.2000     G2    1    0    -31.0040    23.1420   0.133935   -28.2122    -4.2972     9.9314     9.7533    0.00030
    2858   95.2333     G2    1    0    -30.9737    23.1143   0.133954   -28.5318    -4.2473     9.9011     9.9123    0.00009
    2859   95.2667     G2    1    0    -30.9179    23.0532   0.133935   -28.8260    -4.2003     9.7972    10.0620    0.00020
    2860   95.3000     G2    1    0    -30.8632    22.9653   0.133925   -28.7729    -4.1635     9.6661    10.2117    0.00021
    2861   95.3333     G2    1    0    -30.8414    22.9060   0.133939   -28.7378    -4.1199     9.6017    10.4549    0.00007
    2862   95.3667     G2    1    0    -30.8181    22.7512   0.133980   -28.6364    -3.9943     9.4586    11.0444    0.00046
    2863   95.4000     G2    1    0    -30.8009    22.5637   0.134034   -28.5255    -3.8042     9.3284    11.6431    0.00066
    2864   95.4333     G2    1    0    -30.7706    22.3524   0.134108   -28.4094    -3.5813     9.1862    12.6629    0.00086
    2865   95.4667     G2    1    0    -30.7554    22.2353   0.134147   -28.6825    -3.4067     9.1310    13.1869    0.00000
    2866   95.5000     G2    1    0    -30.7290    22.0025   0.134238   -28.8945    -3.0992     9.0093    13.9260    0.00000
    2867   95.5333     G2    1    0    -30.6912    21.7912   0.134390   -29.1206    -2.8181     8.8895    14.0944    0.00000
    2868   95.5667     G2    1    0    -30.6607    21.7023   0.134489   -29.0749    -2.7295     8.8155    14.1224    0.00021
    2869   95.6000     G2    1    0    -30.5464    21.5695   0.134708   -29.3770    -2.6987     8.5654    14.0102    0.00000
    2870   95.6333     G2    1    0    -30.3802    21.5213   0.134937   -29.7482    -2.9274     8.2038    13.3459    0.00000
    2871   95.6667     G2    1    0    -30.1607    21.5342   0.135186   -30.1804    -3.3746     7.7379    12.7284    0.00000
    2872   95.7000     G2    1    0    -30.0750    21.5231   0.135307   -30.1909    -3.3934     7.6647    12.6161    0.00021
    2873   95.7333     G2    1    0    -29.8770    21.5267   0.135564   -30.2186    -3.5066     7.4781    12.5506    0.00000
    2874   95.7667     G2    1    0    -29.6785    21.5384   0.135857   -30.5712    -3.6236     7.2856    12.5600    0.00000
    2875   95.8000     G2    1    0    -29.5866    21.5527   0.136014   -30.5800    -3.7117     7.1857    12.6255    0.00025
    2876   95.8333     G3    1    0    -29.4469    21.5704   0.136297   -31.2679    -3.7568     7.0862    12.5694    0.00000
    2877   95.8667     G3    1    0    -29.3555    21.5517   0.136541   -31.9804    -3.6056     6.9082    12.4290    0.00000
    2878   95.9000     G3    1    0    -29.2950    21.5210   0.136808   -32.3797    -3.3547     6.5861    12.3729    0.00000
    2879   95.9333     G3    1    0    -29.2731    21.5081   0.136939   -32.7479    -3.2143     6.4570    12.3635    0.00000
    2880   95.9667     G3    1    0    -29.2472    21.4707   0.137188   -33.5359    -2.9345     5.9791    12.2232    0.00000
    2881   96.0000     G3    1    0    -29.2277    21.4665   0.137425   -34.3703    -3.1280     5.4314    11.8864    0.00000
    2882   96.0333     G3    1    0    -29.2224    21.4613   0.137556   -34.7969    -3.3330     5.0946    11.7554    0.00000
    2883   96.0667     G3    1    0    -29.2717    21.4365   0.137825   -35.2178    -3.5957     4.9509    11.7086    0.00000
    2884   96.1000     G3    1    0    -29.3402    21.3584   0.138083   -35.1920    -3.5032     4.9418    11.7274    0.00050
    2885   96.1333     G3    1    0    -29.3664    21.3060   0.138209   -35.1508    -3.4236     4.9324    11.8957    0.00013
    2886   96.1667     G3    1    0    -29.3923    21.2211   0.138444   -35.0824    -3.3133     4.8956    12.9249    0.00037
    2887   96.2000     G3    1    0    -29.3946    21.1746   0.138698   -35.0475    -3.2430     4.8761    13.7388    0.00019
    2888   96.2333     G3    1    0    -29.3764    21.1390   0.138880   -35.0041    -3.2505     4.8050    13.9073    0.00013
    2889   96.2667     G3    1    0    -29.3674    21.1245   0.138946   -34.9912    -3.2446     4.7826    13.8417    0.00002
    2890   96.3000     G3    1    0    -29.3454    21.1242   0.139090   -34.9913    -3.2479     4.7680    13.3459    0.00005
    2891   96.3333     G3    1    0    -29.3106    21.1400   0.139215   -34.9973    -3.2932     4.7399    13.0839    0.00007
    2892   96.3667     G3    1    0    -29.2880    21.1461   0.139270   -35.3414    -3.2893     4.7444    12.7752    0.00002
    2893   96.4000     G3    1    0    -29.2397    21.1582   0.139374   -36.3702    -3.2575     4.7743    11.5590    0.00014
    2894   96.4333     G3    1    0    -29.1862    21.1596   0.139445   -38.0738    -3.1674     4.8364     7.6108    0.00000
    2895   96.4667     G3    1    0    -29.1404    21.1548   0.139475   -38.7416    -3.1744     4.8140     0.0000    0.00015
    2896   96.5000     G3    1    0    -29.1087    21.1526   0.139478   -38.7461    -3.3568     4.6881     0.0000    0.00012
    2897   96.5333     G3    1    0    -29.0781    21.1313   0.139478   -38.7589    -3.6243     4.4903     0.0000    0.00028
    2898   96.5667     G3    1    0    -29.0093    21.1811   0.139513   -39.1886    -4.2176     4.1982     0.0000    0.00000
    2899   96.6000     G3    1    0    -28.9971    21.1935   0.139548   -39.5476    -4.3462     4.1511     0.0000    0.00031
    2900   96.6333     G3    1    0    -28.9893    21.1988   0.139592   -40.2409    -4.4442     4.1341     0.0000    0.00000
    2901   96.6667     G3    1    0    -29.0033    21.1904   0.139584   -40.8071    -4.3970     4.1841     0.0000    0.00011
    2902   96.7000     G3    1    0    -29.0003    21.1714   0.139629   -42.2698    -4.4149     4.2253     0.0000    0.00048
    2903   96.7333     G3    1    0    -28.9809    21.1659   0.139646   -42.9622    -4.5162     4.1975     0.0000    0.00000
    2904   96.7667     G3    1    0    -28.9346    21.1436   0.139733   -44.3511    -4.8463     4.0771     0.0000    0.00000
    2905   96.8000     G3    1    0    -28.9055    21.0913   0.139853   -45.0409    -5.1608     3.9055     0.0000    0.00000
    2906   96.8333     G3    1    0    -28.8728    21.0160   0.139920   -45.0604    -5.4425     3.4832     0.0000    0.00000
    2907   96.8667     G3    1    0    -28.8355    20.9797   0.139930   -45.1029    -5.6081     3.0689     0.0000    0.00000
    2908   96.9000     G3    1    0    -28.7786    20.9328   0.139929   -45.2096    -5.7706     2.3001     0.0000    0.00000
    2909   96.9333     G3    1    0    -28.7204    20.8972   0.139916   -45.3323    -5.7619     1.2968     0.0000    0.00000
    2910   96.9667     G3    1    0    -28.7116    20.8820   0.139904   -45.3879    -5.6115     0.8849     0.0000    0.00000
    2911   97.0000     G3    1    0    -28.6879    20.8549   0.139865   -45.5360    -5.2519    -0.0508     0.0000    0.00000
    2912   97.0333     G3    1    0    -28.6608    20.8437   0.139848   -45.6709    -4.8404    -0.7315     0.0000    0.00000
    2913   97.0667     G3    1    0    -28.6321    20.8616   0.139868   -45.7233    -4.8093    -0.9549     0.0000    0.00012
    2914   97.1000     G3    1    0    -28.6095    20.8773   0.139907   -45.7757    -4.6303    -1.0973     0.0000    0.00018
    2915   97.1333     G3    1    0    -28.6328    20.8690   0.139934   -45.7730    -4.4462    -0.9715     0.0000    0.00011
    2916   97.1667     G3    1    0    -28.6648    20.8683   0.139976   -45.7444    -4.3186    -0.7347     0.0000    0.00013
    2917   97.2000     G3    1    0    -28.7034    20.8987   0.140093   -45.7002    -4.2672    -0.2917     0.0000    0.00031
    2918   97.2333     G3    1    0    -28.7633    20.8655   0.140149   -45.6811    -3.8638    -0.1487     0.0000    0.00045
    2919   97.2667     G3    1    0    -28.8246    20.8917   0.140196   -45.6593    -3.7448     0.1628     0.0000    0.00021
    2920   97.3000     G3    1    0    -28.8442    20.9047   0.140200   -45.6626    -3.7387     0.1733     0.0000    0.00001
    2921   97.3333     G3    1    0    -28.9351    20.8674   0.140183   -45.6573    -3.2660     0.2420     0.0000    0.00062
    2922   97.3667     G3    1    0    -29.0278    20.8165   0.140120   -45.6716    -2.7858     0.1849     0.0000    0.00067
    2923   97.4000     G6    1    0    -29.0694    20.8201   0.140086   -45.6719    -2.7096     0.2596     0.0000    0.00006
    2924   97.4333     G6    1    0    -29.1853    20.7670   0.139935   -45.7096    -2.1335     0.0978     0.0000    0.00000
    2925   97.4667     G6    1    0    -29.3015    20.7254   0.139803   -45.7494    -1.7039    -0.0270     0.0000    0.00074
    2926   97.5000     G6    1    0    -29.4180    20.7027   0.139664   -45.7220    -1.4435     0.1214     0.0000    0.00047
    2927   97.5333     G6    1    0    -29.4867    20.6889   0.139596   -45.7067    -1.2236     0.2326     0.0000    0.00021
    2928   97.5667     G6    1    0    -29.5914    20.6778   0.139492   -45.6805    -0.9979     0.3633     0.0000    0.00035
    2929   97.6000     G6    1    0    -29.6995    20.6655   0.139338   -45.6601    -0.6059     0.5711     0.0000    0.00000
    2930   97.6333     G6    1    0    -29.7510    20.6942   0.139255   -45.6702    -0.4462     0.7017     0.0000    0.00020
    2931   97.6667     G6    1    0    -29.7632    20.7061   0.139225   -45.6706    -0.3628     0.7588     0.0000    0.00004
    2932   97.7000     G6    1    0    -29.7898    20.6796   0.139151   -45.6929     0.0890     0.7415     0.0000    0.00055
    2933   97.7333     G6    1    0    -29.8410    20.6213   0.139087   -45.6987     0.6936     0.7892     0.0000    0.00095
    2934   97.7667     G6    1    0    -29.8585    20.5929   0.139068   -45.7214     0.9499     0.6931     0.0000    0.00019
    2935   97.8000     G6    1    0    -29.8780    20.5270   0.138985   -46.4557     1.3625     0.2896     0.0000    0.00000
    2936   97.8333     G6    1    0    -29.9402    20.4549   0.138868   -47.2249     1.9179     0.0562     0.0000    0.00000
    2937   97.8667     G6    1    0    -29.9766    20.4222   0.138822   -47.9299     2.1939    -0.0443     0.0000    0.00000
    2938   97.9000     G6    1    0    -30.0489    20.3133   0.138679   -49.2960     2.8699    -0.5982     0.0000    0.00000
    2939   97.9333     G6    1    0    -30.1339    20.2321   0.138539   -50.1483     3.4523    -0.8468     0.0000    0.00000
    2940   97.9667     G6    1    0    -30.2162    20.1717   0.138437   -50.8851     3.9965    -1.0467     0.0000    0.00000
    2941   98.0000     G6    1    0    -30.2708    20.1261   0.138372   -51.2494     4.4270    -1.1325     0.0000    0.00000
    2942   98.0333     G6    1    0    -30.3500    20.0464   0.138242   -52.3876     5.1594    -1.5458     0.0000    0.00000
    2943   98.0667     G6    1    0    -30.4115    19.9304   0.138092   -53.9532     5.8404    -2.3458     0.0000    0.00000
    2944   98.1000     G6    1    0    -30.4685    19.8641   0.138023   -54.9842     6.3635    -2.7207     0.0000    0.00000
    2945   98.1333     G6    1    0    -30.5321    19.7637   0.137894   -56.3348     7.0390    -3.4420     0.0000    0.00000
    2946   98.1667     G6    1    0    -30.6238    19.6392   0.137700   -57.9616     7.8152    -4.3471     0.0000    0.00000
    2947   98.2000     G6    1    0    -30.7657    19.5020   0.137452   -59.6695     8.7828    -5.4054     0.0000    0.00000
    2948   98.2333     G6    1    0    -30.8678    19.4237   0.137352   -60.5607     9.4040    -5.9855     0.0000    0.00000
    2949   98.2667     G6    1    0    -31.0570    19.2802   0.137199   -62.0137    10.4012    -7.1864     0.0000    0.00000
    2950   98.3000     G6    1    0    -31.2934    19.1534   0.137075   -63.4513    11.3978    -8.2533     0.0000    0.00000
    2951   98.3333     G6    1    0    -31.4499    19.0865   0.137026   -64.3405    11.9176    -8.8550     0.0000    0.00000
    2952   98.3667     G6    1    0    -31.7659    18.9827   0.136926   -65.6508    12.6592    -9.7780     0.0000    0.00000
    2953   98.4000     G6    1    0    -32.1521    18.8784   0.136828   -66.8855    13.5957   -10.4961     0.0000    0.00000
    2954   98.4333     G6    1    0    -32.5794    18.7767   0.136758   -68.4271    14.4863   -11.2395     0.0000    0.00000
    2955   98.4667     G6    1    0    -32.8210    18.7067   0.136757   -68.8735    15.1107   -11.5750     0.0000    0.00000
    2956   98.5000     G6    1    0    -33.2686    18.6000   0.136732   -70.0847    16.2113   -12.1983     0.0000    0.00000
    2957   98.5333     G6    1    0    -33.6835    18.5218   0.136723   -71.2368    17.2509   -12.6014     0.0000    0.00000
    2958   98.5667     G6    1    0    -33.8541    18.4566   0.136746   -72.0726    17.6843   -13.1670     0.0000    0.00000
    2959   98.6000     G6    1    0    -34.1279    18.3241   0.136828   -73.0453    18.6034   -13.9737     0.0000    0.00000
    2960   98.6333     G6    1    0    -34.2639    18.2411   0.136929   -74.3111    19.2065   -14.6584     0.0000    0.00000
    2961   98.6667     G6    1    0    -34.3128    18.2138   0.136951   -74.7700    19.6511   -14.8171     0.0000    0.00000
    2962   98.7000     G6    1    0    -34.3369    18.2100   0.136949   -75.4151    20.3805   -15.1913     0.0000    0.00000
    2963   98.7333     G6    1    0    -34.2805    18.2725   0.136943   -76.8496    20.6188   -16.0389     0.0000    0.00000
    2964   98.7667     G6    1    0    -34.2285    18.3181   0.136909   -78.3109    20.6687   -16.9989     0.0000    0.00000
    2965   98.8000     G6    1    0    -34.2514    18.3207   0.136948   -78.9576    21.0434   -17.5225     0.0000    0.00000
    2966   98.8333     G6    1    0    -34.2651    18.3123   0.136968   -80.5095    21.3719   -18.6422     0.0000    0.00000
    2967   98.8667     G6    1    0    -34.3375    18.3139   0.136960   -82.6214    21.5519   -19.7419     0.0000    0.00000
    2968   98.9000     G6    1    0    -34.3721    18.2981   0.136982   -83.4882    21.5297   -20.3502     0.0000    0.00000
    2969   98.9333     G6    1    0    -34.4757    18.2242   0.137027   -85.3242    21.5136   -21.8209     0.0000    0.00000
    2970   98.9667     G6    1    0    -34.5561    18.1703   0.136986   -86.4587    21.3329   -22.6401     0.0000    0.00000
    2971   99.0000     G6    1    0    -34.5913    18.1192   0.136875   -86.8666    21.1958   -22.8257     0.0000    0.00000
    2972   99.0333     G6    1    0    -34.6233    18.0911   0.136841   -87.2292    21.2273   -22.9946     0.0000    0.00000
    2973   99.0667     G6    1    0    -34.7978    18.0211   0.136911   -87.7941    22.1043   -23.3192     0.0000    0.00000
    2974   99.1000     G6    1    0    -34.9156    17.9788   0.136830   -89.0296    22.2153   -24.0813     0.0000    0.00000
    2975   99.1333     G6    1    0    -34.9964    17.9637   0.136725   -89.0599    22.3590   -24.1331     0.0000    0.00020
    2976   99.1667     G6    1    0    -35.1679    17.9606   0.136544   -89.5243    22.3134   -24.6221     0.0000    0.00000
    2977   99.2000     G6    1    0    -35.3483    17.9762   0.136348   -89.9440    22.1831   -25.0448     0.0000    0.00000
    2978   99.2333     G6    1    0    -35.6026    17.9780   0.136149   -90.1099    22.4564   -25.4416     0.0000    0.00000
    2979   99.2667     G6    1    0    -35.7491    17.9882   0.136039   -90.0859    22.6147   -25.4134     0.0000    0.00050
    2980   99.3000     G6    1    0    -36.0666    17.9791   0.135821   -90.0759    22.8417   -25.5814     0.0000    0.00000
    2981   99.3333     G6    1    0    -36.4001    17.9333   0.135615   -90.1101    22.9953   -25.9635     0.0000    0.00000
    2982   99.3667     G6    1    0    -36.5519    17.9106   0.135476   -90.1491    23.0648   -26.1577     0.0000    0.00060
    2983   99.4000     G6    1    0    -36.8680    17.8657   0.135256   -90.0906    23.4131   -26.2059     0.0000    0.00000
    2984   99.4333     G6    1    0    -37.1094    17.7803   0.135099   -90.0173    23.6322   -26.3008     0.0000    0.00000
    2985   99.4667     G6    1    0    -37.3136    17.7157   0.134975   -90.0424    23.9759   -26.4431     0.0000    0.00000
    2986   99.5000     G6    1    0    -37.4152    17.6861   0.134902   -90.0918    24.2104   -26.5395     0.0000    0.00025
    2987   99.5333     G6    1    0    -37.5549    17.6708   0.134665   -90.2114    24.6054   -26.6729     0.0000    0.00000
    2988   99.5667     G6    1    0    -37.6509    17.6782   0.134440   -90.4121    25.0813   -26.8369     0.0000    0.00000
    2989   99.6000     G6    1    0    -37.6854    17.6674   0.134350   -90.5052    25.2879   -26.9300     0.0000    0.00012
    2990   99.6333     G6    1    0    -37.7485    17.6464   0.134158   -90.7292    25.7539   -27.1464     0.0000    0.00000
    2991   99.6667     G6    1    0    -37.8132    17.6262   0.133921   -91.0360    26.3537   -27.4287     0.0000    0.00000
    2992   99.7000     G6    1    0    -37.9007    17.5862   0.133695   -91.3544    26.9988   -27.7555     0.0000    0.00000
    2993   99.7333     G6    1    0    -37.9527    17.5792   0.133562   -91.5032    27.3085   -27.8941     0.0000    0.00000
    2994   99.7667     G6    1    0    -38.0317    17.5561   0.133290   -91.7446    27.7926   -28.1305     0.0000    0.00000
    2995   99.8000     G6    1    0    -38.1482    17.5229   0.133034   -92.0686    28.4571   -28.4618     0.0000    0.00000
    2996   99.8333     G6    1    0    -38.2157    17.5120   0.132894   -92.2296    28.7952   -28.6214     0.0000    0.00000
    2997   99.8667     G6    1    0    -38.3428    17.5062   0.132584   -92.4756    29.3331   -28.8536     0.0000    0.00000
    2998   99.9000     G6    1    0    -38.4446    17.4913   0.132321   -92.7217    29.6221   -29.2087     0.0000    0.00000
    2999   99.9333     G6    1    0    -38.5673    17.5005   0.132153   -93.7522    29.7851   -29.9672     0.0000    0.00000
    3000   99.9667     G6    1    0    -38.6237    17.5072   0.132059   -94.1740    29.8152   -30.2014     0.0000    0.00000
    3001  100.0000     G6    1    0    -38.7898    17.5267   0.131963   -94.5027    30.3123   -30.6086     0.0000    0.00000
    3002  100.0333     G6    1    0    -38.9341    17.5706   0.131892   -94.9386    30.4835   -30.8508     0.0000    0.00000
    3003  100.0667     G6    1    0    -39.0147    17.5874   0.131869   -95.0189    30.7068   -30.9240     0.0000    0.00017
    3004  100.1000     G6    1    0    -39.1282    17.6854   0.131801   -95.6080    30.8540   -31.3316     0.0000    0.00000
    3005  100.1333     G6    1    0    -39.2146    17.8186   0.131722   -96.1590    30.7355   -31.7632     0.0000    0.00000
    3006  100.1667     G6    1    0    -39.2871    17.8787   0.131702   -96.3030    30.8845   -31.9102     0.0000    0.00023
    3007  100.2000     G6    1    0    -39.3988    18.0172   0.131579   -96.8041    30.8497   -32.2073     0.0000    0.00000
    3008  100.2333     G6    1    0    -39.5613    18.1696   0.131447   -96.9559    31.2784   -32.1871     0.0000    0.00000
    3009  100.2667     G6    1    0    -39.6701    18.2879   0.131314   -96.9118    31.3813   -32.0281     0.0000    0.00069
    3010  100.3000     G6    1    0    -39.7491    18.3273   0.131297   -96.9847    31.5908   -32.0720     0.0000    0.00018
    3011  100.3333     G6    1    0    -39.8132    18.4580   0.130920   -97.1499    31.4855   -32.2562     0.0000    0.00000
    3012  100.3667     G6    1    0    -39.8601    18.7112   0.130458   -97.4640    31.4940   -32.2176     0.0000    0.00000
    3013  100.4000     G6    1    0    -39.8821    18.8246   0.130120   -97.5355    31.5197   -32.0559     0.0000    0.00077
    3014  100.4333     G6    1    0    -39.9461    18.9698   0.129536   -97.5342    31.4085   -31.8216     0.0000    0.00000
    3015  100.4667     G6    1    0    -40.0018    19.0244   0.129105   -97.4549    31.3622   -31.6069     0.0000    0.00062
    3016  100.5000     G6    1    0    -40.0818    19.0249   0.128819   -97.4793    31.4843   -31.3859     0.0000    0.00039
    3017  100.5333     G6    1    0    -40.1013    19.0100   0.128716   -97.4503    31.4714   -31.3301     0.0000    0.00003
    3018  100.5667     G6    1    0    -40.1210    18.9421   0.128574   -97.0750    31.5622   -31.1284     0.0000    0.00024
